worker	project_id	task_id	resolution_type	start_ts	end_ts
login11	1	task_2788	resolution_1	1576032251	1576032595
login11	1	task_2789	resolution_1	1576031644	1576032247
login11	1	task_2790	resolution_1	1575514808	1575515152
login11	1	task_2791	resolution_1	1575514345	1575514805
login11	1	task_2792	resolution_1	1576029565	1576031317
login11	1	task_2793	resolution_1	1576031320	1576031642
login11	2	task_2794	resolution_1	1575351780	1575352186
login11	1	task_2795	resolution_1	1575352315	1575352491
login11	1	task_2796	resolution_1	1575513998	1575514316
login11	1	task_2797	resolution_1	1575353728	1575354988
login11	1	task_2798	resolution_2	1576058193	1576058263
login11	1	task_2799	resolution_1	1576059166	1576059420
login11	1	task_2800	resolution_1	1575856714	1575857096
login11	1	task_2801	resolution_1	1575857098	1575859018
login11	1	task_2802	resolution_1	1575859020	1575860884
login11	1	task_2803	resolution_1	1575860887	1575861133
login11	1	task_2804	resolution_1	1575352494	1575353029
login11	2	task_2805	resolution_1	1576060822	1576061379
login11	1	task_2806	resolution_1	1575863089	1575864980
login11	2	task_2807	resolution_2	1576060438	1576060820
login11	1	task_2808	resolution_1	1575861136	1575861367
login11	1	task_2809	resolution_1	1576059423	1576060364
login11	1	task_2810	resolution_1	1576058684	1576059164
login11	1	task_2811	resolution_1	1576033168	1576033426
login11	1	task_2812	resolution_1	1576654558	1576654839
login11	1	task_2813	resolution_1	1576033430	1576033522
login11	2	task_2814	resolution_2	1576048292	1576048374
login11	2	task_2815	resolution_1	1576047559	1576048288
login11	2	task_2816	resolution_1	1576047285	1576047557
login11	1	task_2817	resolution_1	1576821726	1576823678
login11	1	task_2818	resolution_1	1576046462	1576046602
login11	1	task_2819	resolution_1	1576046085	1576046458
login11	1	task_2820	resolution_1	1576045812	1576046081
login11	1	task_2821	resolution_1	1576044778	1576045809
login11	1	task_2822	resolution_1	1576044677	1576044776
login11	1	task_2823	resolution_1	1576818617	1576818858
login11	2	task_2824	resolution_1	1575350692	1575351201
login11	1	task_2825	resolution_1	1575520940	1575521107
login11	1	task_2826	resolution_1	1576043078	1576043139
login11	1	task_2827	resolution_1	1576041755	1576042532
login11	2	task_2828	resolution_1	1576040385	1576041098
login11	2	task_2829	resolution_1	1576041101	1576041538
login11	1	task_2830	resolution_2	1575352213	1575352313
login11	2	task_2831	resolution_1	1576038038	1576039433
login11	1	task_2832	resolution_1	1576036448	1576037870
login11	1	task_2833	resolution_1	1576037874	1576038008
login11	1	task_2834	resolution_1	1576036276	1576036446
login11	1	task_2835	resolution_1	1576036151	1576036272
login11	1	task_2836	resolution_1	1576034945	1576035387
login11	1	task_2837	resolution_1	1576035390	1576036147
login11	1	task_2838	resolution_1	1576034746	1576034941
login11	1	task_2839	resolution_1	1576034520	1576034743
login11	1	task_2840	resolution_1	1576033524	1576034517
login11	1	task_2841	resolution_2	1575517195	1575517236
login11	1	task_2842	resolution_1	1576134627	1576134825
login11	1	task_2843	resolution_1	1576044261	1576044673
login11	1	task_2844	resolution_1	1576056446	1576056649
login11	1	task_2845	resolution_1	1575345319	1575346314
login11	2	task_2846	resolution_2	1576743449	1576743914
login11	1	task_2847	resolution_1	1575186522	1575186989
login11	1	task_2848	resolution_1	1576734721	1576734865
login11	1	task_2849	resolution_1	1576733885	1576734717
login11	2	task_2850	resolution_1	1576732268	1576733019
login11	1	task_2851	resolution_1	1575342881	1575344506
login11	1	task_2852	resolution_1	1576731612	1576732252
login11	1	task_2853	resolution_1	1575198210	1575198658
login11	1	task_2854	resolution_1	1575198661	1575199373
login11	1	task_2855	resolution_1	1575196951	1575198208
login11	1	task_2856	resolution_2	1575200575	1575200659
login11	1	task_2857	resolution_2	1575200531	1575200574
login11	1	task_2858	resolution_2	1575200663	1575200768
login11	2	task_2859	resolution_1	1575183855	1575184247
login11	1	task_2860	resolution_1	1575200769	1575201410
login11	1	task_2861	resolution_1	1575346317	1575346905
login11	1	task_2862	resolution_1	1576463568	1576463856
login11	1	task_2863	resolution_1	1576734869	1576735172
login11	1	task_2864	resolution_1	1576735411	1576736931
login11	1	task_2865	resolution_1	1575203521	1575203852
login11	1	task_2866	resolution_1	1576744802	1576745576
login11	1	task_2867	resolution_1	1576746741	1576747104
login11	1	task_2868	resolution_1	1576746041	1576746134
login11	1	task_2869	resolution_1	1575344508	1575345317
login11	1	task_2870	resolution_1	1576472374	1576472569
login11	1	task_2871	resolution_1	1576745581	1576745956
login11	1	task_2872	resolution_1	1576743099	1576743146
login11	2	task_2873	resolution_1	1576726230	1576726395
login11	1	task_2874	resolution_1	1576726138	1576726219
login11	2	task_2875	resolution_1	1576737705	1576737922
login11	1	task_2876	resolution_1	1576725909	1576726134
login11	1	task_2877	resolution_1	1576745960	1576746039
login11	1	task_2878	resolution_1	1576735176	1576735407
login11	1	task_2879	resolution_1	1575199499	1575200529
login11	1	task_2880	resolution_2	1575182020	1575182055
login11	1	task_2881	resolution_1	1575175090	1575176075
login11	1	task_2882	resolution_1	1575174728	1575175087
login11	1	task_2883	resolution_1	1575169125	1575173647
login11	1	task_2884	resolution_1	1575173650	1575174725
login11	1	task_2885	resolution_1	1576740807	1576741813
login11	2	task_2886	resolution_1	1576742540	1576743020
login11	1	task_2887	resolution_1	1575176078	1575176303
login11	1	task_2888	resolution_1	1576461980	1576462811
login11	2	task_2889	resolution_1	1575351203	1575351777
login11	1	task_2890	resolution_1	1575183106	1575183838
login11	1	task_2891	resolution_2	1575199376	1575199496
login11	1	task_2892	resolution_1	1575196132	1575196335
login11	1	task_2893	resolution_1	1575196337	1575196949
login11	1	task_2894	resolution_1	1575202111	1575202897
login11	2	task_2895	resolution_1	1575350451	1575350690
login11	1	task_2896	resolution_1	1575201413	1575201821
login11	1	task_2897	resolution_1	1575176614	1575178141
login11	1	task_2898	resolution_1	1575195799	1575196130
login11	1	task_2899	resolution_1	1575347488	1575348342
login11	1	task_2900	resolution_1	1575346907	1575347484
login11	1	task_2901	resolution_1	1575348935	1575349553
login11	1	task_2902	resolution_2	1575349556	1575349567
login11	1	task_2903	resolution_1	1575201824	1575202073
login11	2	task_2904	resolution_1	1575205065	1575205489
login11	1	task_2905	resolution_1	1576475753	1576475992
login11	1	task_2906	resolution_1	1575348345	1575348933
login11	1	task_2907	resolution_2	1575179142	1575179189
login11	1	task_2908	resolution_1	1575178143	1575179139
login11	1	task_2909	resolution_1	1575179190	1575180671
login11	1	task_2910	resolution_1	1575176305	1575176611
login11	1	task_2911	resolution_1	1576473417	1576473620
login11	2	task_2912	resolution_1	1576472583	1576473405
login11	1	task_2913	resolution_1	1575180674	1575180979
login11	1	task_2914	resolution_2	1575520870	1575520939
login11	2	task_2915	resolution_2	1575520846	1575520859
login11	1	task_2916	resolution_1	1576469772	1576470164
login11	2	task_2917	resolution_2	1576121838	1576121894
login11	2	task_2918	resolution_1	1576121895	1576122202
login11	2	task_2919	resolution_1	1576121354	1576121835
login11	1	task_2920	resolution_1	1576121010	1576121340
login11	1	task_2921	resolution_1	1576120136	1576120379
login11	1	task_2922	resolution_1	1575515332	1575515974
login11	1	task_2923	resolution_1	1576120383	1576120863
login11	1	task_2924	resolution_1	1576116333	1576119287
login11	1	task_2925	resolution_1	1576120004	1576120134
login11	1	task_2926	resolution_1	1576119547	1576119653
login11	1	task_2927	resolution_1	1576119290	1576119545
login11	1	task_2928	resolution_1	1576119655	1576119849
login11	1	task_2929	resolution_1	1576116024	1576116330
login11	1	task_2930	resolution_2	1575515977	1575515989
login11	1	task_2931	resolution_1	1576120865	1576121007
login11	1	task_2932	resolution_2	1575514318	1575514344
login11	2	task_2933	resolution_1	1576123442	1576123543
login11	2	task_2934	resolution_1	1576123593	1576123878
login11	1	task_2935	resolution_2	1576054869	1576054897
login11	1	task_2936	resolution_1	1576130073	1576130531
login11	1	task_2937	resolution_1	1576129351	1576129654
login11	1	task_2938	resolution_1	1576055355	1576055737
login11	1	task_2939	resolution_1	1576055740	1576056411
login11	1	task_2940	resolution_1	1576129657	1576130069
login11	2	task_2941	resolution_1	1576122206	1576123440
login11	1	task_2942	resolution_2	1576056414	1576056444
login11	1	task_2943	resolution_1	1576128395	1576128866
login11	2	task_2944	resolution_1	1576123881	1576126822
login11	2	task_2945	resolution_1	1576126825	1576126993
login11	1	task_2946	resolution_2	1575519399	1575519470
login11	1	task_2947	resolution_1	1575518271	1575518522
login11	1	task_2948	resolution_1	1576119851	1576120002
login11	1	task_2949	resolution_1	1576128868	1576129348
login11	1	task_2950	resolution_1	1575519472	1575519741
login11	2	task_2951	resolution_1	1576471423	1576471859
login11	2	task_2952	resolution_1	1575520529	1575520842
login11	1	task_2953	resolution_1	1576463860	1576465035
login11	1	task_2954	resolution_1	1576474564	1576475749
login11	2	task_2955	resolution_1	1576465865	1576466023
login11	1	task_2956	resolution_1	1576465040	1576465829
login11	1	task_2957	resolution_2	1576465834	1576465847
login11	2	task_2958	resolution_1	1576469392	1576469522
login11	1	task_2959	resolution_1	1576477365	1576477502
login11	1	task_2960	resolution_1	1576469051	1576469375
login11	1	task_2961	resolution_1	1575202899	1575203336
login11	2	task_2962	resolution_1	1576726400	1576726837
login11	1	task_2963	resolution_1	1576725011	1576725906
login11	1	task_2964	resolution_1	1576724816	1576725006
login11	1	task_2965	resolution_1	1576721419	1576724811
login11	1	task_2966	resolution_2	1575520287	1575520300
login11	2	task_2967	resolution_1	1575204332	1575204701
login11	1	task_2968	resolution_1	1576476874	1576477361
login11	2	task_2969	resolution_1	1575203874	1575204285
login11	1	task_2970	resolution_1	1576476681	1576476869
login11	1	task_2971	resolution_1	1575349567	1575350105
login11	1	task_2972	resolution_2	1575350372	1575350432
login11	1	task_2973	resolution_2	1575350433	1575350439
login11	1	task_2974	resolution_1	1575350107	1575350370
login11	1	task_2975	resolution_1	1575959645	1575960798
login11	2	task_2976	resolution_1	1576739534	1576740073
login11	1	task_2977	resolution_1	1575520301	1575520447
login11	2	task_2978	resolution_1	1576738434	1576739530
login11	1	task_2979	resolution_1	1576160088	1576160583
login11	1	task_2980	resolution_1	1576159130	1576160057
login11	1	task_2981	resolution_1	1575521110	1575521473
login11	1	task_2982	resolution_1	1575519745	1575520284
login11	1	task_2983	resolution_1	1576158893	1576159128
login11	1	task_2984	resolution_1	1576158784	1576158891
login11	1	task_2985	resolution_1	1576462815	1576463564
login11	1	task_2986	resolution_1	1576055074	1576055352
login11	2	task_2987	resolution_2	1576123544	1576123591
login11	1	task_2988	resolution_2	1575202076	1575202111
login11	1	task_2989	resolution_1	1576149341	1576150194
login11	1	task_2990	resolution_1	1576809511	1576809748
login11	1	task_2991	resolution_1	1575441349	1575441523
login11	1	task_2992	resolution_1	1576166919	1576167232
login11	1	task_2993	resolution_1	1575861369	1575863085
login11	1	task_2994	resolution_1	1576808555	1576809505
login11	2	task_2995	resolution_1	1575440501	1575441206
login11	1	task_2996	resolution_1	1576817368	1576817546
login11	1	task_2997	resolution_1	1576809844	1576810419
login11	1	task_2998	resolution_1	1576647608	1576647885
login11	1	task_2999	resolution_1	1576647888	1576648180
login11	1	task_3000	resolution_1	1576810423	1576812044
login11	2	task_3001	resolution_1	1576812353	1576812528
login11	1	task_3002	resolution_1	1576648184	1576648365
login11	1	task_3003	resolution_1	1576650527	1576650775
login11	1	task_3004	resolution_1	1576653669	1576654553
login11	2	task_3005	resolution_1	1575432779	1575433989
login11	1	task_3006	resolution_1	1576653014	1576653664
login11	1	task_3007	resolution_1	1576809752	1576809841
login11	1	task_3008	resolution_1	1576654843	1576655556
login11	1	task_3009	resolution_1	1575865433	1575865755
login11	2	task_3010	resolution_1	1576646825	1576647005
login11	1	task_3011	resolution_2	1575432756	1575432766
login11	1	task_3012	resolution_1	1575944171	1575945086
login11	1	task_3013	resolution_1	1576817169	1576817365
login11	1	task_3014	resolution_1	1575945116	1575945608
login11	1	task_3015	resolution_1	1575607839	1575608214
login11	1	task_3016	resolution_1	1575943125	1575943808
login11	1	task_3017	resolution_1	1575610604	1575610946
login11	1	task_3018	resolution_1	1575254091	1575254856
login11	1	task_3019	resolution_1	1575256042	1575257977
login11	1	task_3020	resolution_2	1575611003	1575611019
login11	1	task_3021	resolution_1	1576553907	1576555927
login11	2	task_3022	resolution_1	1576154858	1576155332
login11	1	task_3023	resolution_1	1575608216	1575610602
login11	1	task_3024	resolution_1	1575944024	1575944168
login11	2	task_3025	resolution_1	1575433991	1575434204
login11	1	task_3026	resolution_1	1575943931	1575944022
login11	1	task_3027	resolution_1	1575943811	1575943930
login11	1	task_3028	resolution_1	1575610949	1575611002
login11	1	task_3029	resolution_2	1575432746	1575432755
login11	1	task_3030	resolution_1	1575255504	1575256020
login11	1	task_3031	resolution_2	1575865758	1575865790
login11	2	task_3032	resolution_1	1575261728	1575261916
login11	2	task_3033	resolution_1	1575259819	1575261366
login11	2	task_3034	resolution_1	1575261920	1575262690
login11	2	task_3035	resolution_1	1575261369	1575261726
login11	1	task_3036	resolution_1	1575266370	1575266505
login11	1	task_3037	resolution_1	1576649606	1576649983
login11	1	task_3038	resolution_1	1575264642	1575265666
login11	1	task_3039	resolution_1	1575511104	1575511419
login11	1	task_3040	resolution_1	1575440206	1575440326
login11	1	task_3041	resolution_1	1575265668	1575266368
login11	1	task_3042	resolution_1	1576639892	1576640468
login11	1	task_3043	resolution_1	1576640472	1576640919
login11	1	task_3044	resolution_1	1576650269	1576650523
login11	1	task_3045	resolution_1	1576639013	1576639888
login11	1	task_3046	resolution_1	1576638453	1576639009
login11	1	task_3047	resolution_1	1576148044	1576148201
login11	1	task_3048	resolution_1	1575864983	1575865430
login11	1	task_3049	resolution_1	1575257980	1575258886
login11	1	task_3050	resolution_2	1575256023	1575256040
login11	1	task_3051	resolution_1	1576648370	1576648817
login11	2	task_3052	resolution_1	1576162833	1576164694
login11	1	task_3053	resolution_1	1576650779	1576652149
login11	1	task_3054	resolution_1	1575355009	1575356194
login11	1	task_3055	resolution_1	1576563747	1576564450
login11	1	task_3056	resolution_1	1576652154	1576653008
login11	2	task_3057	resolution_1	1576559891	1576560153
login11	1	task_3058	resolution_1	1576812048	1576812337
login11	2	task_3059	resolution_1	1576813447	1576813570
login11	2	task_3060	resolution_1	1576812532	1576813443
login11	2	task_3061	resolution_1	1576558311	1576559887
login11	1	task_3062	resolution_2	1575354990	1575355008
login11	1	task_3063	resolution_2	1576157101	1576157111
login11	1	task_3064	resolution_1	1576817007	1576817165
login11	2	task_3065	resolution_1	1576563365	1576563734
login11	1	task_3066	resolution_1	1576648822	1576649601
login11	1	task_3067	resolution_1	1576649987	1576650265
login11	1	task_3068	resolution_1	1576640924	1576641435
login11	2	task_3069	resolution_2	1575258902	1575258959
login11	2	task_3070	resolution_1	1576563057	1576563362
login11	1	task_3071	resolution_1	1576637764	1576638448
login11	2	task_3072	resolution_1	1575946146	1575946370
login11	1	task_3073	resolution_1	1575254858	1575255299
login11	1	task_3074	resolution_1	1575511420	1575513995
login11	2	task_3075	resolution_1	1576646026	1576646427
